Label,Text
2,aleesha`s piggy died  she can`t catch a **** break man
1,i just need to sleep
2, inooo arent they just  i wanna just go down there now an meet kyle again.. im too obsessed its not fair!
2,argggggg car crash tv its just sooooooooo horrible to see her like that  #bgt
0,I`m wishing I was outside instead of trapped in my office.
0," dont be gloomy...go out and get urself ice-cream.or gin,whichever"
2, Oh so nooooowwww youre too busy for me...dam I see how it is! How long we known each other?!?!?
1,back from dinner w. my family. i`m not meeting christine anymore  sunny weather tomorrow and a day out & about. i want red bull!
0, I understood you pre-coffee tweet  I`m good
2,Kinda bummed that I`m gonna miss `s return to BG. Now I`ll never know what it`s like to make love to _gunn.
1, eh..not sure daw guesting ni cha on monday
0, next year will be sweeet
1,but im not complaining.
1,"  The website I`m developing - http://woo.sh lets you also share Videos, documents, maps and events - Later music too"
2,So sad you didn`t day Hello to me  
0, I **** love the **** internet.
2," what on earth happened to wentworth`s page?!? i`m devastated, as i`m sure ALL of his fans are!"
0," Ooh, I love sweet potato fries! We should definitely go."
0,MY best `thing` on the planet
1,Wrong button  ... My music biz building that is.
0,This is great!  I just found out that it`s Star Wars Day.       'May the 4th' be with you!  Have you hugged your Ewok today?
0, HAPPY MOTHERS DAY!  Tell ur mom that`s she an awesome madre & such a great example to the Archuleta familia!!
1,"_Live That`s what I want. More the better. Bound to be a few bad eggs though, but they will soon learn."
1,"Just finished her tennis match... Lost tho  6-3, 1-6, 4-6"
0,spending the night with mom and Tommy.. just ordered Pizza Hut.. yum!
0,"I think Tania is too cute, too nice  I love her! <3"
1,".... you are my sunshine, my only sunshine...."
1,ok thats it.... sleep time
0, Same here - coffee is the lifeline to all things good
2," I know, but work is so boring. I prefer the  take on life"
0,"watched 100th episode of numb3rs. loved how they did a throwback to the first episode, using the sprinkler theory"
1, I`m sorry sister!!  just think you get to see your man in a bit! That should make you happy. You guys should call me tonigh
1, there is no sale in Botega...
1, right.
2,"Wicked, my DVB-S tuner card has arrived. Although not sure I`ll be able to get it all set up ready for the FA Cup final tomorrow"
2,Slipped up and caught the flu  feeling like poop!
1,She is all I can ever think about.  http://twitpic.com/4wg12
0, ahaha its stuck in my head; thanxx
2,Mom has left... again
0,Brian is teaching me soccer!! Lots of fun
1, I thought every weekend was a long weekend in California
2,Pouring outside.. Cleaning out my locker.. My bookbag is heavy and my back and arms are killing me
0,Playin` didgeridoo in the living room and thinking about the world going by.... lovely life  #fb
1,there it is. postieeee  http://andshehopes.blogspot.com/2009/05/kewpie.html
1,"ned to go to beathroom, don`t know if i can reach/find clothes. need to walk outsie to get to bathroom. ok at night, not ok in daylight."
2,@_hayles are u serious???? you touched his ****? ohmygod u ****!!! lol aaaaawwwwwww y did u tell me that!!!
2,**** everything
0,"  thanks for the r/t, I was hoping I had some *classy* followers"
2, Not yet... sorry
0,"I`m not going to lie, I`m loving the Ace of Cakes  wooop! LOST!"
2,fed up of pain now
1,Driving to work running late like always..... No time for starbucks
0,Congrats to Dave & Anna! Surprise proposal at the Enzian Theater in Orlando  http://qik.com/video/1638824
1,  If I told you how often I wash my hair you would never speak to me again
2,Oh ****!  I forgot to eat! Grumble grumble.
0, goodnight lovely
1,Be my Yoko Ono and follow me wherever I may go !
1, YES!!
1," Hello, im good thank you - tottaly tired, been working lots today...tottaly shattered!  what about u"
2," Ooooh, boo!  We only see each other at the bar (at `s well) or miss each other! I`ll make a pt of stopping by! ;)"
2,"Cant believe Venus lost. A real shame. Smh. I think im getting sick  Had such a **** week, doesnt look like the wknd is gona be better!"
1, Thank you   I`ve had anxiety issues for years so I think if I can make it through the first couple of days then I will be fine.
2,) no more Chemistry!!! I`m gonna choose English. I find it (Chem.) kinda boring in the end! gonna help people < who choose Chem>
1, Yes because I haven`t worn jeans in ages
1,I was the blue  lol http://twitpic.com/67zgz
0,watching this african music show on the tele  me loves ittttt
2," I`ve totally been MIA, i know  bad me"
0, I appreciate the effort. My skin is much softer than your screen
0, hope you have a good flight
2,I just want this semester to be over! Only a week and a half then it`s moving time!
0,Relaxing with my daughter watching Friends
2,AND I didn`t get the job
1,Tom graduated today
2, hurts to be you! Sunshine all weekend and you don`t get to play. That`s sad.
1, Well I live in Ohio  but here`s our California parks: http://tinyurl.com/nmr7pc
0," thanks for trying   I was hoping Bud Trillin, but the Fest would be honored by any of the guests with whom you hobnobbed."
0," Well, good luck then."
0,Just got a call from my Realtor saying I have another showing on Sunday. No offers yet  but at least there is a lot of interest.
1, So who`s going to win the Heineken Cup?  Just need to know who *not* to bet on
1,I am using an on-screen keyboard
2,is off to RENT soon  Hope I can get home tonight though with all the train problems :s ...
2,head hurts and I feel sick  and I have to go to work tomorrow
0, All is well..That ends well! < unless of course well times the power of three = the sum of ends if X being All
0, re: the job ... still waiting my friend. Thanks for asking  * I just need a little ... ;) * ? http://blip.fm/~5jehr
0,Enjoying the happiness of this special day. Another day that I can make the best one of my life
2, It`s becoming a very tough race. Linda is indeed very talented. But someone has to go every week.  We cut two this week.
1,Golden Girls marathon about to end  #lofnotc
1," Would *you* pay $60K for a lunch with Oscar de la Renta?  I don`t see her hitting East Village shops, do you?"
1, pooof .nirvana. Did that work?  http://myloc.me/tDl
2,I keep pulling out my knitting at my desk and then putting it back.  Not good!  Not good!    T-minus 15 minutes till release........
1, What up? Why no tweets. Are you also filming in a place w/ no signal?  .Hmmm.
1,  I have one fastsmallballbuster`y question. & I promise not to weirdherout w/the fact it MAY be on my visionboard
1,i thought it was already winter. turns out winter has even started
2,Getting really guilty
0," it`s an awesome book, can`t wait for the film - enjoy and don`t be scared  x"
1," unfort, i can`t DM you b/c ur not following me"
0,_ They were some nice Pics you have kept  there.. you seem to carry your Cam around along with you..
1,Almost dun choreographing the dance
0,"btw. ear is getting better! its about time! finally - i say goodnight twitter world, (even though y`all are already asleep). xoxo"
0, that was so much fun! the banana dessert alone is worth the trip to austin! we`ll be back soon
2,I got overexcited about pizza and burned my mouth.
2," Yaay! I was supposed to go, but I missed it"
1, testing.... Hey! I gotta add you as someone to follow
0,speakerphone with the bestie  love that kid http://tinyurl.com/qxyc2n
1, And I`m listening.
0,Fun at the water park then dinner at the rainforest cafe (all free!) then party tonight  pretty good Saturday I think.
2,playing at my old school playground still the same except them lame **** got rid of the tire swing
0,I do believe it`s bed time. Knighty knight.
1,"Having indian food in the middle of Wales, very very typical, huh?"
0,feeling so great!
2,Please don`t vote for her out of sympathy!  #BGT
0,Thanks to all my new followers!
1,Bird poo update... Managed to clean it all off but some slight stainage remains  any tips?
1, I already know what happens on Supernatural.
2,I hate it when Trevor drives
2, my film didn`t come out  the camera was broken. lamesauce.
1," In France it was last Friday and also the coming one, we are working"
1,I`ve Got An Urge To Make Music Like Massively.. I`m Going To The Studio
0," Yes.  Me too. I can`t understand why they have to do that. I mean, I know it`s all about Hollywood, but this thing is called love."
0,"morning world, is raining 2day so revision don`t seem so tough,"
2, who knows  It makes me sad  lol
0," I created a monster! bwahaha! oh, and I got your baby home safe and sound."
0, It`s pretty perfect eh! Yes We Cannabis!  I saw some of those signs at the Global Marijuana March too.
0, very relaxing thank you. Hope you get to put your feet up tomorrow and enjoy the day
0,Playing with my puppy
0, I won`t leave you alone until you accept my appology
0,loves her mum very much! Happy Mothers Day to all the wonderful mothers out there
1, I could see your quote but not vote for it??
2,Is sad that her brother is having a bad day
0,right im out of here peeps.. i hope  fixes twitter mobile so i can tweet from the race.. m.twitter has been down for 4 days  #fail
1," ooh I`ve got that DVD, never got around to watching it   Is it any good?"
0, lol well thank you
2,Dreambears were **** compared to their wicked audition
1,Apparently its Star Wars Day today - so May the 4th be with you  http://tinyurl.com/axsujx
1,When will Medhurst play again?
1, so haven`t seen any videos the last few days  hope everything is ok...
2,"actually, i think i`m being mean to her....i feel sorry now"
1,  I don`t like Demi...I like La La Land and Don`t forget. Do you like Ashley Tisdale??
2,"On way to exam, very very nervous  bah"
1, I agree. Everybody would`ve been excited and then it goes... ohhhh nooooo..... MS screws up again..
2, im stuck 2  this when my la love turns in2 road rage lol
2,got to see 2 of my favorite guys back on long island  heading back to the city tomorrow or monday to be with the boyfriend! <3
2,im quite upset do I really look under 15 :| they must have thought i was 14 or something ! Whatt ! thats unfair
1, Yum...wish we could be there today. I have a cold and don`t want to infect others...so we will miss our Friday session.
1,"_mcflyandjb in heaven, i`ll go everywhere"
0,Today was eventful...
2,i realy wanted to go out cause its so nice but everybodys busy
0,Enjoying 'Gears of War' on my PC ! This game is really gooooood
0," Haha dude, we have the same b-date :p I`ll wish u ur b-day the 3oth November. I`ll also turn 16  Can u reply to me please ?"
1, No flame wars on this weeks episode?
0,Check out my song 'time to lose it' on www.myspace.com/flownyce you`ll enjoy it I promise
1,"Sold bikes faster than expected, and we are running out of sizes.    Luckily the single speeds are on the ocean now! ETA -  EO June."
2,i hate stupid boys! arrgh
0, Yes sir...I just acquired a Master of Arts in Christian Ministry-a loooooong journey completed today...so thankful!
0,_Stained http://twitpic.com/4jhe5 - I LOVE it!  that is just so awesome
1, lol... not gross at all  they`re gross?
1,"_**** :O really  well if u want, we can go 2gether next yr?"
2,Jamies Free Views Dead
